123145391091712, insert, 92106523
123145364815872, insert, 92106486
123145380581376, insert, 92106497
123145375326208, insert, 92106512
123145359560704, insert, 92106509
123145396346880, insert, 92106516
123145380581376, insert, 92106505
123145391091712, insert, 92106531
123145359560704, insert, 92106517
123145375326208, insert, 92106520
123145385836544, insert, 92106498
123145370071040, insert, 92106511
123145364815872, insert, 92106494
123145396346880, insert, 92106524
123145380581376, insert, 92106513
123145375326208, insert, 92106528
123145370071040, insert, 92106519
123145385836544, insert, 92106506
123145391091712, insert, 92106539
123145359560704, insert, 92106525
123145396346880, insert, 92106532
123145380581376, insert, 92106521
123145364815872, insert, 92106502
123145375326208, insert, 92106536
123145370071040, insert, 92106527
123145375326208, insert, 92106544
123145385836544, insert, 92106514
123145380581376, insert, 92106529
123145391091712, insert, 92106547
123145375326208, insert, 92106552
123145364815872, insert, 92106510
123145380581376, insert, 92106537
123145359560704, insert, 92106533
123145396346880, insert, 92106540
123145385836544, insert, 92106522
123145375326208, insert, 92106560
123145370071040, insert, 92106535
123145391091712, insert, 92106555
123145359560704, insert, 92106541
123145380581376, insert, 92106545
123145359560704, insert, 92106549
123145385836544, insert, 92106530
123145396346880, insert, 92106548
123145375326208, insert, 92106568
123145364815872, insert, 92106518
123145370071040, insert, 92106543
123145380581376, insert, 92106553
123145359560704, insert, 92106557
123145391091712, insert, 92106563
123145385836544, insert, 92106538
123145359560704, insert, 92106565
123145375326208, insert, 92106576
123145380581376, insert, 92106561
123145364815872, insert, 92106526
123145396346880, insert, 92106556
123145370071040, insert, 92106551
123145380581376, insert, 92106569
123145391091712, insert, 92106571
123145375326208, insert, 92106584
123145385836544, insert, 92106546
123145364815872, insert, 92106534
123145359560704, insert, 92106573
123145370071040, insert, 92106559
123145380581376, insert, 92106577
123145385836544, insert, 92106554
123145364815872, insert, 92106542
123145375326208, insert, 92106592
123145375326208, insert, 92106600
123145396346880, insert, 92106564
123145370071040, insert, 92106567
123145359560704, insert, 92106581
123145391091712, insert, 92106579
123145385836544, insert, 92106562
123145364815872, insert, 92106550
123145396346880, insert, 92106572
123145375326208, insert, 92106608
123145370071040, insert, 92106575
123145380581376, insert, 92106585
123145364815872, insert, 92106558
123145359560704, insert, 92106589
123145385836544, insert, 92106570
123145391091712, insert, 92106587
123145370071040, insert, 92106583
123145396346880, insert, 92106580
123145364815872, insert, 92106566
123145375326208, insert, 92106616
123145380581376, insert, 92106593
123145359560704, insert, 92106597
123145391091712, insert, 92106595
123145396346880, insert, 92106588
123145370071040, insert, 92106591
123145364815872, insert, 92106574
123145385836544, insert, 92106578
123145396346880, insert, 92106596
123145391091712, insert, 92106603
123145380581376, insert, 92106601
123145370071040, insert, 92106599
123145375326208, insert, 92106624
123145385836544, insert, 92106586
123145359560704, insert, 92106605
123145396346880, insert, 92106604
123145364815872, insert, 92106582
123145370071040, insert, 92106607
123145385836544, insert, 92106594
123145396346880, insert, 92106612
123145391091712, insert, 92106611
123145380581376, insert, 92106609
123145375326208, insert, 92106632
123145364815872, insert, 92106590
123145359560704, insert, 92106613
123145370071040, insert, 92106615
123145380581376, insert, 92106617
123145391091712, insert, 92106619
123145396346880, insert, 92106620
123145385836544, insert, 92106602
123145370071040, insert, 92106623
123145375326208, insert, 92106640
123145391091712, insert, 92106627
123145359560704, insert, 92106621
123145396346880, insert, 92106628
123145385836544, insert, 92106610
123145364815872, insert, 92106598
123145385836544, insert, 92106618
123145380581376, insert, 92106625
123145391091712, insert, 92106635
123145370071040, insert, 92106631
123145375326208, insert, 92106648
123145380581376, insert, 92106633
123145396346880, insert, 92106636
123145385836544, insert, 92106626
123145364815872, insert, 92106606
123145370071040, insert, 92106639
123145391091712, insert, 92106643
123145380581376, insert, 92106641
123145359560704, insert, 92106629
123145375326208, insert, 92106656
123145396346880, insert, 92106644
123145370071040, insert, 92106647
123145385836544, insert, 92106634
123145359560704, insert, 92106637
123145364815872, insert, 92106614
123145380581376, insert, 92106649
123145391091712, insert, 92106651
123145375326208, insert, 92106664
123145385836544, insert, 92106642
123145359560704, insert, 92106645
123145391091712, insert, 92106659
123145396346880, insert, 92106652
123145364815872, insert, 92106622
123145375326208, insert, 92106672
123145370071040, insert, 92106655
123145380581376, insert, 92106657
123145385836544, insert, 92106650
123145396346880, insert, 92106660
123145391091712, insert, 92106667
123145370071040, insert, 92106663
123145364815872, insert, 92106630
123145375326208, insert, 92106680
123145380581376, insert, 92106665
123145396346880, insert, 92106668
123145359560704, insert, 92106653
123145364815872, insert, 92106638
123145396346880, insert, 92106676
123145385836544, insert, 92106658
123145370071040, insert, 92106671
123145391091712, insert, 92106675
123145375326208, insert, 92106688
123145380581376, insert, 92106673
123145370071040, insert, 92106679
123145364815872, insert, 92106646
123145385836544, insert, 92106666
123145359560704, insert, 92106661
123145391091712, insert, 92106683
123145364815872, insert, 92106654
123145380581376, insert, 92106681
123145375326208, insert, 92106696
123145370071040, insert, 92106687
123145391091712, insert, 92106691
123145359560704, insert, 92106669
123145396346880, insert, 92106684
123145391091712, insert, 92106699
123145385836544, insert, 92106674
123145364815872, insert, 92106662
123145370071040, insert, 92106695
123145359560704, insert, 92106677
123145364815872, insert, 92106670
123145375326208, insert, 92106704
123145385836544, insert, 92106682
123145370071040, insert, 92106703
123145380581376, insert, 92106689
123145359560704, insert, 92106685
123145391091712, insert, 92106707
123145396346880, insert, 92106692
123145359560704, insert, 92106693
123145391091712, insert, 92106715
123145396346880, insert, 92106700
123145375326208, insert, 92106712
123145391091712, insert, 92106723
123145385836544, insert, 92106690
123145370071040, insert, 92106711
123145364815872, insert, 92106678
123145370071040, insert, 92106719
123145370071040, insert, 92106727
123145370071040, insert, 92106735
123145370071040, insert, 92106743
123145370071040, insert, 92106751
123145359560704, insert, 92106701
123145391091712, insert, 92106731
123145391091712, insert, 92106739
123145391091712, insert, 92106747
123145391091712, insert, 92106755
123145391091712, insert, 92106763
123145370071040, insert, 92106759
123145385836544, insert, 92106698
123145359560704, insert, 92106709
123145370071040, insert, 92106767
123145375326208, insert, 92106720
123145396346880, insert, 92106708
123145380581376, insert, 92106697
123145391091712, insert, 92106771
123145391091712, insert, 92106779
123145391091712, insert, 92106787
123145391091712, insert, 92106795
123145391091712, insert, 92106803
123145391091712, insert, 92106811
123145391091712, insert, 92106819
123145391091712, insert, 92106827
123145391091712, insert, 92106835
123145391091712, insert, 92106843
123145391091712, insert, 92106851
123145391091712, insert, 92106859
123145391091712, insert, 92106867
123145391091712, insert, 92106875
123145391091712, insert, 92106883
123145391091712, insert, 92106891
123145391091712, insert, 92106899
123145391091712, insert, 92106907
123145391091712, insert, 92106915
123145391091712, insert, 92106923
123145391091712, insert, 92106931
123145391091712, insert, 92106939
123145391091712, insert, 92106947
123145380581376, insert, 92106705
123145380581376, insert, 92106713
123145359560704, insert, 92106717
123145359560704, insert, 92106725
123145380581376, insert, 92106721
123145396346880, insert, 92106716
123145385836544, insert, 92106706
123145359560704, insert, 92106733
123145391091712, insert, 92106955
123145370071040, insert, 92106775
123145380581376, insert, 92106729
123145375326208, insert, 92106728
123145370071040, insert, 92106783
123145364815872, insert, 92106686
123145359560704, insert, 92106741
123145396346880, insert, 92106724
123145391091712, insert, 92106963
123145380581376, insert, 92106737
123145380581376, insert, 92106745
123145385836544, insert, 92106714
123145359560704, insert, 92106749
123145375326208, insert, 92106736
123145370071040, insert, 92106791
123145380581376, insert, 92106753
123145364815872, insert, 92106694
123145375326208, insert, 92106744
123145396346880, insert, 92106732
123145359560704, insert, 92106757
123145380581376, insert, 92106761
123145391091712, insert, 92106971
123145385836544, insert, 92106722
123145370071040, insert, 92106799
123145364815872, insert, 92106702
123145396346880, insert, 92106740
123145375326208, insert, 92106752
123145380581376, insert, 92106769
123145370071040, insert, 92106807
123145359560704, insert, 92106765
123145391091712, insert, 92106979
123145364815872, insert, 92106710
123145370071040, insert, 92106815
123145385836544, insert, 92106730
123145380581376, insert, 92106777
123145391091712, insert, 92106987
123145375326208, insert, 92106760
123145359560704, insert, 92106773
123145391091712, insert, 92106995
123145385836544, insert, 92106738
123145396346880, insert, 92106748
123145391091712, insert, 92107003
123145364815872, insert, 92106718
123145380581376, insert, 92106785
123145370071040, insert, 92106823
123145385836544, insert, 92106746
123145359560704, insert, 92106781
123145391091712, insert, 92107011
123145375326208, insert, 92106768
123145380581376, insert, 92106793
123145396346880, insert, 92106756
123145391091712, insert, 92107019
123145364815872, insert, 92106726
123145359560704, insert, 92106789
123145391091712, insert, 92107027
123145375326208, insert, 92106776
123145385836544, insert, 92106754
123145370071040, insert, 92106831
123145364815872, insert, 92106734
123145391091712, insert, 92107035
123145396346880, insert, 92106764
123145380581376, insert, 92106801
123145359560704, insert, 92106797
123145370071040, insert, 92106839
123145375326208, insert, 92106784
123145364815872, insert, 92106742
123145385836544, insert, 92106762
123145359560704, insert, 92106805
123145391091712, insert, 92107043
123145370071040, insert, 92106847
123145359560704, insert, 92106813
123145364815872, insert, 92106750
123145380581376, insert, 92106809
123145391091712, insert, 92107051
123145385836544, insert, 92106770
123145370071040, insert, 92106855
123145396346880, insert, 92106772
123145375326208, insert, 92106792
123145396346880, insert, 92106780
123145396346880, insert, 92106788
123145391091712, insert, 92107059
123145380581376, insert, 92106817
123145385836544, insert, 92106778
123145396346880, insert, 92106796
123145364815872, insert, 92106758
123145359560704, insert, 92106821
123145375326208, insert, 92106800
123145370071040, insert, 92106863
123145391091712, insert, 92107067
123145380581376, insert, 92106825
123145364815872, insert, 92106766
123145359560704, insert, 92106829
123145380581376, insert, 92106833
123145391091712, insert, 92107075
123145396346880, insert, 92106804
123145385836544, insert, 92106786
123145375326208, insert, 92106808
123145359560704, insert, 92106837
123145391091712, insert, 92107083
123145364815872, insert, 92106774
123145370071040, insert, 92106871
123145396346880, insert, 92106812
123145375326208, insert, 92106816
123145391091712, insert, 92107091
123145380581376, insert, 92106841
123145359560704, insert, 92106845
123145385836544, insert, 92106794
123145370071040, insert, 92106879
123145375326208, insert, 92106824
123145364815872, insert, 92106782
123145391091712, insert, 92107099
123145380581376, insert, 92106849
123145396346880, insert, 92106820
123145370071040, insert, 92106887
123145364815872, insert, 92106790
123145359560704, insert, 92106853
123145375326208, insert, 92106832
123145391091712, insert, 92107107
123145396346880, insert, 92106828
123145380581376, insert, 92106857
123145370071040, insert, 92106895
123145385836544, insert, 92106802
123145375326208, insert, 92106840
123145370071040, insert, 92106903
123145396346880, insert, 92106836
123145391091712, insert, 92107115
123145364815872, insert, 92106798
123145359560704, insert, 92106861
123145391091712, insert, 92107123
123145370071040, insert, 92106911
123145380581376, insert, 92106865
123145385836544, insert, 92106810
123145396346880, insert, 92106844
123145364815872, insert, 92106806
123145375326208, insert, 92106848
123145370071040, insert, 92106919
123145380581376, insert, 92106873
123145396346880, insert, 92106852
123145375326208, insert, 92106856
123145359560704, insert, 92106869
123145391091712, insert, 92107131
123145364815872, insert, 92106814
123145385836544, insert, 92106818
123145364815872, insert, 92106822
123145391091712, insert, 92107139
123145370071040, insert, 92106927
123145359560704, insert, 92106877
123145396346880, insert, 92106860
123145380581376, insert, 92106881
123145359560704, insert, 92106885
123145385836544, insert, 92106826
123145375326208, insert, 92106864
123145370071040, insert, 92106935
123145375326208, insert, 92106872
123145391091712, insert, 92107147
123145364815872, insert, 92106830
123145380581376, insert, 92106889
123145396346880, insert, 92106868
123145385836544, insert, 92106834
123145370071040, insert, 92106943
123145359560704, insert, 92106893
123145396346880, insert, 92106876
123145375326208, insert, 92106880
123145380581376, insert, 92106897
123145385836544, insert, 92106842
123145359560704, insert, 92106901
123145391091712, insert, 92107155
123145380581376, insert, 92106905
123145375326208, insert, 92106888
123145396346880, insert, 92106884
123145370071040, insert, 92106951
123145364815872, insert, 92106838
123145391091712, insert, 92107163
123145385836544, insert, 92106850
123145380581376, insert, 92106913
123145396346880, insert, 92106892
123145375326208, insert, 92106896
123145370071040, insert, 92106959
123145359560704, insert, 92106909
123145391091712, insert, 92107171
123145396346880, insert, 92106900
123145375326208, insert, 92106904
123145380581376, insert, 92106921
123145359560704, insert, 92106917
123145364815872, insert, 92106846
123145391091712, insert, 92107179
123145385836544, insert, 92106858
123145364815872, insert, 92106854
123145375326208, insert, 92106912
123145375326208, insert, 92106920
123145359560704, insert, 92106925
123145370071040, insert, 92106967
123145364815872, insert, 92106862
123145380581376, insert, 92106929
123145396346880, insert, 92106908
123145391091712, insert, 92107187
123145375326208, insert, 92106928
123145385836544, insert, 92106866
123145396346880, insert, 92106916
123145370071040, insert, 92106975
123145380581376, insert, 92106937
123145391091712, insert, 92107195
123145359560704, insert, 92106933
123145364815872, insert, 92106870
123145375326208, insert, 92106936
123145391091712, insert, 92107203
123145370071040, insert, 92106983
123145385836544, insert, 92106874
123145396346880, insert, 92106924
123145380581376, insert, 92106945
123145391091712, insert, 92107211
123145364815872, insert, 92106878
123145359560704, insert, 92106941
123145375326208, insert, 92106944
123145396346880, insert, 92106932
123145370071040, insert, 92106991
123145385836544, insert, 92106882
123145359560704, insert, 92106949
123145380581376, insert, 92106953
123145391091712, insert, 92107219
123145359560704, insert, 92106957
123145375326208, insert, 92106952
123145364815872, insert, 92106886
123145385836544, insert, 92106890
123145370071040, insert, 92106999
123145396346880, insert, 92106940
123145391091712, insert, 92107227
123145359560704, insert, 92106965
123145375326208, insert, 92106960
123145370071040, insert, 92107007
123145364815872, insert, 92106894
123145385836544, insert, 92106898
123145391091712, insert, 92107235
123145380581376, insert, 92106961
123145396346880, insert, 92106948
123145359560704, insert, 92106973
123145375326208, insert, 92106968
123145396346880, insert, 92106956
123145380581376, insert, 92106969
123145364815872, insert, 92106902
123145370071040, insert, 92107015
123145391091712, insert, 92107243
123145370071040, insert, 92107023
123145375326208, insert, 92106976
123145385836544, insert, 92106906
123145359560704, insert, 92106981
123145364815872, insert, 92106910
123145396346880, insert, 92106964
123145391091712, insert, 92107251
123145380581376, insert, 92106977
123145370071040, insert, 92107031
123145375326208, insert, 92106984
123145396346880, insert, 92106972
123145359560704, insert, 92106989
123145364815872, insert, 92106918
123145385836544, insert, 92106914
123145375326208, insert, 92106992
123145364815872, insert, 92106926
123145391091712, insert, 92107259
123145370071040, insert, 92107039
123145391091712, insert, 92107267
123145359560704, insert, 92106997
123145380581376, insert, 92106985
123145359560704, insert, 92107005
123145375326208, insert, 92107000
123145396346880, insert, 92106980
123145391091712, insert, 92107275
123145364815872, insert, 92106934
123145380581376, insert, 92106993
123145391091712, insert, 92107283
123145396346880, insert, 92106988
123145375326208, insert, 92107008
123145385836544, insert, 92106922
123145359560704, insert, 92107013
123145380581376, insert, 92107001
123145370071040, insert, 92107047
123145364815872, insert, 92106942
123145375326208, insert, 92107016
123145396346880, insert, 92106996
123145370071040, insert, 92107055
123145380581376, insert, 92107009
123145391091712, insert, 92107291
123145364815872, insert, 92106950
123145385836544, insert, 92106930
123145359560704, insert, 92107021
123145380581376, insert, 92107017
123145370071040, insert, 92107063
123145375326208, insert, 92107024
123145396346880, insert, 92107004
123145385836544, insert, 92106938
123145391091712, insert, 92107299
123145359560704, insert, 92107029
123145370071040, insert, 92107071
123145396346880, insert, 92107012
123145380581376, insert, 92107025
123145375326208, insert, 92107032
123145385836544, insert, 92106946
123145359560704, insert, 92107037
123145364815872, insert, 92106958
123145391091712, insert, 92107307
123145370071040, insert, 92107079
123145375326208, insert, 92107040
123145396346880, insert, 92107020
123145385836544, insert, 92106954
123145359560704, insert, 92107045
123145380581376, insert, 92107033
123145364815872, insert, 92106966
123145396346880, insert, 92107028
123145391091712, insert, 92107315
123145370071040, insert, 92107087
123145375326208, insert, 92107048
123145380581376, insert, 92107041
123145396346880, insert, 92107036
123145364815872, insert, 92106974
123145359560704, insert, 92107053
123145385836544, insert, 92106962
123145370071040, insert, 92107095
123145391091712, insert, 92107323
123145385836544, insert, 92106970
123145375326208, insert, 92107056
123145380581376, insert, 92107049
123145396346880, insert, 92107044
123145359560704, insert, 92107061
123145391091712, insert, 92107331
123145364815872, insert, 92106982
123145359560704, insert, 92107069
123145385836544, insert, 92106978
123145380581376, insert, 92107057
123145375326208, insert, 92107064
123145396346880, insert, 92107052
123145370071040, insert, 92107103
123145391091712, insert, 92107339
123145359560704, insert, 92107077
123145364815872, insert, 92106990
123145385836544, insert, 92106986
123145375326208, insert, 92107072
123145396346880, insert, 92107060
123145359560704, insert, 92107085
123145364815872, insert, 92106998
123145391091712, insert, 92107347
123145380581376, insert, 92107065
123145370071040, insert, 92107111
123145396346880, insert, 92107068
123145375326208, insert, 92107080
123145385836544, insert, 92106994
123145380581376, insert, 92107073
123145391091712, insert, 92107355
123145364815872, insert, 92107006
123145370071040, insert, 92107119
123145359560704, insert, 92107093
123145364815872, insert, 92107014
123145380581376, insert, 92107081
123145385836544, insert, 92107002
123145359560704, insert, 92107101
123145396346880, insert, 92107076
123145375326208, insert, 92107088
123145385836544, insert, 92107010
123145370071040, insert, 92107127
123145391091712, insert, 92107363
123145359560704, insert, 92107109
123145375326208, insert, 92107096
123145380581376, insert, 92107089
123145364815872, insert, 92107022
123145385836544, insert, 92107018
123145370071040, insert, 92107135
123145391091712, insert, 92107371
123145396346880, insert, 92107084
123145359560704, insert, 92107117
123145375326208, insert, 92107104
123145370071040, insert, 92107143
123145364815872, insert, 92107030
123145396346880, insert, 92107092
123145380581376, insert, 92107097
123145385836544, insert, 92107026
123145391091712, insert, 92107379
123145396346880, insert, 92107100
123145370071040, insert, 92107151
123145364815872, insert, 92107038
123145380581376, insert, 92107105
123145375326208, insert, 92107112
123145396346880, insert, 92107108
123145391091712, insert, 92107387
123145359560704, insert, 92107125
123145370071040, insert, 92107159
123145364815872, insert, 92107046
123145385836544, insert, 92107034
123145391091712, insert, 92107395
123145380581376, insert, 92107113
123145396346880, insert, 92107116
123145364815872, insert, 92107054
123145359560704, insert, 92107133
123145380581376, insert, 92107121
123145375326208, insert, 92107120
123145370071040, insert, 92107167
123145396346880, insert, 92107124
123145391091712, insert, 92107403
123145359560704, insert, 92107141
123145385836544, insert, 92107042
123145370071040, insert, 92107175
123145396346880, insert, 92107132
123145375326208, insert, 92107128
123145359560704, insert, 92107149
123145380581376, insert, 92107129
123145364815872, insert, 92107062
123145391091712, insert, 92107411
123145385836544, insert, 92107050
123145375326208, insert, 92107136
123145396346880, insert, 92107140
123145370071040, insert, 92107183
123145385836544, insert, 92107058
123145364815872, insert, 92107070
123145380581376, insert, 92107137
123145391091712, insert, 92107419
123145385836544, insert, 92107066
123145364815872, insert, 92107078
123145396346880, insert, 92107148
123145359560704, insert, 92107157
123145370071040, insert, 92107191
123145375326208, insert, 92107144
123145364815872, insert, 92107086
123145391091712, insert, 92107427
123145370071040, insert, 92107199
123145380581376, insert, 92107145
123145375326208, insert, 92107152
123145385836544, insert, 92107074
123145359560704, insert, 92107165
123145396346880, insert, 92107156
123145380581376, insert, 92107153
123145391091712, Transaction Complete
123145370071040, insert, 92107207
123145364815872, insert, 92107094
123145359560704, insert, 92107173
123145375326208, insert, 92107160
123145385836544, insert, 92107082
123145359560704, insert, 92107181
123145391091712, Transaction Complete
123145380581376, insert, 92107161
123145396346880, insert, 92107164
123145370071040, insert, 92107215
123145375326208, insert, 92107168
123145385836544, insert, 92107090
123145364815872, insert, 92107102
123145391091712, update, 92106435
123145370071040, insert, 92107223
123145359560704, insert, 92107189
123145380581376, insert, 92107169
123145375326208, insert, 92107176
123145385836544, insert, 92107098
123145396346880, insert, 92107172
123145385836544, insert, 92107106
123145359560704, insert, 92107197
123145391091712, update, 92106435
123145380581376, insert, 92107177
123145396346880, insert, 92107180
123145364815872, insert, 92107110
123145375326208, insert, 92107184
123145370071040, insert, 92107231
123145385836544, insert, 92107114
123145359560704, insert, 92107205
123145391091712, update, 92106435
123145396346880, insert, 92107188
123145364815872, insert, 92107118
123145370071040, insert, 92107239
123145375326208, insert, 92107192
123145380581376, insert, 92107185
123145359560704, insert, 92107213
123145391091712, update, 92106435
123145380581376, insert, 92107193
123145396346880, insert, 92107196
123145375326208, insert, 92107200
123145385836544, insert, 92107122
123145391091712, update, 92106443
123145364815872, insert, 92107126
123145375326208, insert, 92107208
123145370071040, insert, 92107247
123145380581376, insert, 92107201
123145396346880, insert, 92107204
123145359560704, insert, 92107221
123145385836544, insert, 92107130
123145391091712, update, 92106443
123145396346880, insert, 92107212
123145364815872, insert, 92107134
123145359560704, insert, 92107229
123145370071040, insert, 92107255
123145375326208, insert, 92107216
123145380581376, insert, 92107209
123145396346880, insert, 92107220
123145385836544, insert, 92107138
123145370071040, insert, 92107263
123145380581376, insert, 92107217
123145375326208, insert, 92107224
123145364815872, insert, 92107142
123145385836544, insert, 92107146
123145391091712, update, 92106443
123145380581376, insert, 92107225
123145396346880, insert, 92107228
123145359560704, insert, 92107237
123145364815872, insert, 92107150
123145385836544, insert, 92107154
123145370071040, insert, 92107271
123145375326208, insert, 92107232
123145359560704, insert, 92107245
123145391091712, update, 92106443
123145396346880, insert, 92107236
123145380581376, insert, 92107233
123145364815872, insert, 92107158
123145370071040, insert, 92107279
123145375326208, insert, 92107240
123145359560704, insert, 92107253
123145385836544, insert, 92107162
123145380581376, insert, 92107241
123145380581376, insert, 92107249
123145364815872, insert, 92107166
123145359560704, insert, 92107261
123145370071040, insert, 92107287
123145385836544, insert, 92107170
123145396346880, insert, 92107244
123145391091712, update, 92106451
123145375326208, insert, 92107248
123145380581376, insert, 92107257
123145396346880, insert, 92107252
123145370071040, insert, 92107295
123145391091712, update, 92106451
123145375326208, insert, 92107256
123145359560704, insert, 92107269
123145364815872, insert, 92107174
123145370071040, insert, 92107303
123145391091712, update, 92106451
123145385836544, insert, 92107178
123145380581376, insert, 92107265
123145375326208, insert, 92107264
123145391091712, update, 92106451
123145396346880, insert, 92107260
123145364815872, insert, 92107182
123145359560704, insert, 92107277
123145385836544, insert, 92107186
123145380581376, insert, 92107273
123145370071040, insert, 92107311
123145364815872, insert, 92107190
123145385836544, insert, 92107194
123145396346880, insert, 92107268
123145359560704, insert, 92107285
123145375326208, insert, 92107272
123145380581376, insert, 92107281
123145391091712, update, 92106459
123145370071040, insert, 92107319
123145364815872, insert, 92107198
123145385836544, insert, 92107202
123145391091712, update, 92106459
123145396346880, insert, 92107276
123145375326208, insert, 92107280
123145380581376, insert, 92107289
123145370071040, insert, 92107327
123145364815872, insert, 92107206
123145396346880, insert, 92107284
123145359560704, insert, 92107293
123145391091712, update, 92106459
123145385836544, insert, 92107210
123145370071040, insert, 92107335
123145380581376, insert, 92107297
123145359560704, insert, 92107301
123145375326208, insert, 92107288
123145391091712, update, 92106459
123145385836544, insert, 92107218
123145396346880, insert, 92107292
123145380581376, insert, 92107305
123145359560704, insert, 92107309
123145364815872, insert, 92107214
123145370071040, insert, 92107343
123145375326208, insert, 92107296
123145396346880, insert, 92107300
123145385836544, insert, 92107226
123145391091712, update, 92106467
123145380581376, insert, 92107313
123145375326208, insert, 92107304
123145396346880, insert, 92107308
123145359560704, insert, 92107317
123145364815872, insert, 92107222
123145370071040, insert, 92107351
123145385836544, insert, 92107234
123145364815872, insert, 92107230
123145396346880, insert, 92107316
123145391091712, update, 92106467
123145380581376, insert, 92107321
123145375326208, insert, 92107312
123145359560704, insert, 92107325
123145380581376, insert, 92107329
123145364815872, insert, 92107238
123145391091712, update, 92106467
123145370071040, insert, 92107359
123145396346880, insert, 92107324
123145375326208, insert, 92107320
123145385836544, insert, 92107242
123145396346880, insert, 92107332
123145391091712, update, 92106467
123145380581376, insert, 92107337
123145364815872, insert, 92107246
123145359560704, insert, 92107333
123145385836544, insert, 92107250
123145391091712, update, 92106475
123145370071040, insert, 92107367
123145375326208, insert, 92107328
123145396346880, insert, 92107340
123145380581376, insert, 92107345
123145385836544, insert, 92107258
123145364815872, insert, 92107254
123145359560704, insert, 92107341
123145370071040, insert, 92107375
123145380581376, insert, 92107353
123145396346880, insert, 92107348
123145391091712, update, 92106475
123145375326208, insert, 92107336
123145359560704, insert, 92107349
123145385836544, insert, 92107266
123145380581376, insert, 92107361
123145364815872, insert, 92107262
123145370071040, insert, 92107383
123145375326208, insert, 92107344
123145370071040, insert, 92107391
123145385836544, insert, 92107274
123145391091712, update, 92106475
123145359560704, insert, 92107357
123145396346880, insert, 92107356
123145380581376, insert, 92107369
123145364815872, insert, 92107270
123145375326208, insert, 92107352
123145391091712, update, 92106475
123145396346880, insert, 92107364
123145359560704, insert, 92107365
123145385836544, insert, 92107282
123145364815872, insert, 92107278
123145380581376, insert, 92107377
123145370071040, insert, 92107399
123145375326208, insert, 92107360
123145391091712, update, 92106483
123145396346880, insert, 92107372
123145364815872, insert, 92107286
123145380581376, insert, 92107385
123145359560704, insert, 92107373
123145385836544, insert, 92107290
123145370071040, insert, 92107407
123145396346880, insert, 92107380
123145375326208, insert, 92107368
123145364815872, insert, 92107294
123145391091712, update, 92106483
123145380581376, insert, 92107393
123145359560704, insert, 92107381
123145370071040, insert, 92107415
123145375326208, insert, 92107376
123145396346880, insert, 92107388
123145385836544, insert, 92107298
123145370071040, insert, 92107423
123145364815872, insert, 92107302
123145391091712, update, 92106483
123145385836544, insert, 92107306
123145380581376, insert, 92107401
123145359560704, insert, 92107389
123145370071040, Transaction Complete
123145364815872, insert, 92107310
123145396346880, insert, 92107396
123145391091712, update, 92106483
123145380581376, insert, 92107409
123145375326208, insert, 92107384
123145396346880, insert, 92107404
123145385836544, insert, 92107314
123145359560704, insert, 92107397
123145391091712, update, 92106491
123145375326208, insert, 92107392
123145364815872, insert, 92107318
123145359560704, insert, 92107405
123145380581376, insert, 92107417
123145370071040, Transaction Complete
123145396346880, insert, 92107412
123145380581376, insert, 92107425
123145359560704, insert, 92107413
123145385836544, insert, 92107322
123145370071040, update, 92106431
123145391091712, update, 92106491
